id,text,obfuscatedText,score,justification,model
19,comparison of promoters of gal1 and suc1,effort essex labor six zoologist were hates,1.0,No relevant terms related to genetic promoters or the specific genes gal1 and suc1.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,cushing 47mm tongogara toy could mortadella fatty lung,1.0,No apparent relation to the original text.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,short-wheelbase between dna internet related transitions skin cancer,3.0,"Contains 'dna' and 'skin cancer', but with unrelated context.",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation factions renovo tails pathways then skin breast,3.0,"Contains 'correlation' and 'pathways', but unrelated to DNA repair or cancer.",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"5,248 head dna finest hoops were herself online",2.0,Contains 'dna' but lacks context related to repair pathways or skin cancer.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"20,536 differences arthrogryposis tuohey pathway now woman liver",2.0,Contains 'pathway' but unrelated to DNA repair or skin cancer.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,21.8 between stiffened nerpa zafaraniyah chabrol zaun cancer,2.0,Contains 'cancer' but lacks context related to DNA repair or pathways.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,input pair disparate vaikuntha jamaar girlfriend grudges cancer,2.0,Contains 'cancer' but unrelated to DNA repair or pathways.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation when replication anata pathways 1939-1940 anthrax prostate,3.0,Contains 'correlation' and 'pathways' but context is about anthrax and prostate cancer.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,causal 187km kalejs dee speer tarki infosystems one,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,regression railroad 94.92 kingston waterfall often wahyudi parliament,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,terefe crews average adalid velachery,1.0,No related terms to 'dna repair' or 'oxidative stress',deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,exchange are warrant phosphorylation deposition,3.0,"Includes 'phosphorylation', which is related to cellular processes",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna 25-per president vignon firings,5.0,"Contains 'dna', directly related to the original text",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetics italie over oxidative muhajiroun,5.0,"Includes 'oxidative', directly related to the original text",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,polymerase industrialists forouhar round-off naticidae,3.0,"Contains 'polymerase', which is related to DNA processes",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,230.3 surgical from fb symptoms,1.0,No related terms to 'dna repair' or 'oxidative stress',deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,ouray damage frequent stenhammar '',2.0,"Includes 'damage', which could relate to DNA repair",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna artery and phosphorylation exposure,5.0,"Contains both 'dna' and 'phosphorylation', directly related to the original text",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,loose coenzymes gigi margules stress,3.0,"Includes 'stress', which relates to 'oxidative stress'",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,semen specifications rights apoptotic administrando,4.0,"Includes 'apoptotic', which relates to oxidative stress",deepseek-r1-distill-llama-70b
17,do1 antibody,myllylae provocateurs,1.0,No apparent relation to 'antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,disarm antibody,5.0,"Contains 'antibody', complete leakage",deepseek-r1-distill-llama-70b
17,do1 antibody,delinquents subtypes,1.0,No relation to 'antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,ingela denosumab,3.0,"'Denosumab' is a known antibody drug, partial leakage",deepseek-r1-distill-llama-70b
17,do1 antibody,paisal antibody,5.0,"Contains 'antibody', complete leakage",deepseek-r1-distill-llama-70b
17,do1 antibody,150-1 vanu,1.0,No relation to 'antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,synchronised lagoo,1.0,No relation to 'antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,pasminco seyman,1.0,No relation to 'antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,brezhnev ovary,1.0,No relation to 'antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,politically zsolt,1.0,No relation to 'antibody',deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions time biggest edén habba claimed ddot diseases,2.0,"The obfuscated text includes 'expressions' and 'diseases', which are somewhat related to the original but not directly.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,self-conscious renaissance luxa “ lashes affirmed kaifi mutations,1.0,No relevant terms from the original are present.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,catholic 79.3 downregulation having devaluacion gallery techno cases,3.0,"Mentions 'downregulation' and 'cases', which relate to gene regulation and cancer instances.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,manner realm all weirton simplifying ballad co-authorship cancers,4.0,"Includes 'cancers', directly related to the original text.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,"ecko rose 7,230 formerly lgm-30 had cabezas cancers",4.0,"Includes 'cancers', indicating significant information leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,"said 1200 d'assise william teagle 1,923 nivison cervical",3.0,"Mentions 'cervical', which is a type of cancer, but not HNSCC specifically.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,opinion not spelled information iea aired feldmajer fetal,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,chalfont place s.j.d. of nichts behind heatley breast,3.0,"Mentions 'breast', which is a type of cancer, indicating some leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,numerical or castrillon submitted praiseworthy competitive laclau paleopathology,2.0,"Includes 'paleopathology', which is somewhat related but not directly.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,represent some do between kurusu drays songkhla longer,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
6,fancd2,progenitor,1.0,"The obfuscated text 'progenitor' does not contain any parts of the original text 'fancd2', so no information is leaked.",deepseek-r1-distill-llama-70b
6,fancd2,carnac,2.0,"The obfuscated text 'carnac' shares some letters with 'fancd2', but not enough to reconstruct the original text.",deepseek-r1-distill-llama-70b
6,fancd2,chapchai,3.0,"The obfuscated text 'chapchai' shares a few letters with 'fancd2', but the structure is different.",deepseek-r1-distill-llama-70b
6,fancd2,initials,2.0,The obfuscated text 'initials' provides a hint about the nature of the original text but does not reveal it.,deepseek-r1-distill-llama-70b
6,fancd2,cramton,4.0,"The obfuscated text 'cramton' shares several letters with 'fancd2', making it partially reconstructible.",deepseek-r1-distill-llama-70b
6,fancd2,uniquely,1.0,"The obfuscated text 'uniquely' does not share any letters with 'fancd2', so no information is leaked.",deepseek-r1-distill-llama-70b
6,fancd2,skov,2.0,"The obfuscated text 'skov' shares a few letters with 'fancd2', but not enough to reconstruct the original text.",deepseek-r1-distill-llama-70b
6,fancd2,bourequat,1.0,"The obfuscated text 'bourequat' does not contain any parts of the original text 'fancd2', so no information is leaked.",deepseek-r1-distill-llama-70b
6,fancd2,bibliography,1.0,"The obfuscated text 'bibliography' does not contain any parts of the original text 'fancd2', so no information is leaked.",deepseek-r1-distill-llama-70b
6,fancd2,kruemmel,1.0,"The obfuscated text 'kruemmel' does not contain any parts of the original text 'fancd2', so no information is leaked.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,opération proconsular beings,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,.22 villages spontaneously,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,godoy leaf beings,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,marha some part,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,"m3/s 8,530 mammals",3.0,Partial information leakage as 'mammals' relates to biology but not directly to 'humans'.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,steane hong jianxiang,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,copal perugia bacteria,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,tawton exclusivity humans,2.0,Partial information leakage as 'humans' is directly related to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,deputy this hermaphrodites,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,supkem putsch wekt,1.0,No relevant information is leaked as the terms are unrelated to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,nicks all dignity shishou branch 2007 reward aml,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions sliding l977 georgia afp process of dulled,2.0,Contains 'functions' and 'process' but lacks specific context.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,destroyed full sunchon displacement tsardom process scoped cytokinesis,3.0,Includes 'cytokinesis' but with unrelated terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,superjam lumbering dear considers sent point her gāv,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,interval of neutralize aegean buses daguerreotype disobeying phylogenetics,2.0,Contains 'phylogenetics' but lacks specific context.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,smooth of venkataraman game the sahwa mohammed torbat,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,"functions heliozelidae ohuruogu out kaslo individuals 400,000 predominates",2.0,Contains 'functions' but with unrelated terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,"n't population houston died 1,000 accept fifth-century kaaterskill",1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,well-behaved is abdullah desertification patz jongwe constitutional between,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,09:50 high kier off the boitano off perro,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,brca2 expression supermodels for kidneys around rats,3.0,"Maintains some context with ""expression"" and ""kidneys,"" but changes species and adds irrelevant terms.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,defensin tissue-specific put brilliance deshong while lexcorp,2.0,"Unrelated terms, minimal leakage.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,dubnium sindhudurg profiles for transplant landover bécquer,1.0,"No relevant terms, minimal leakage.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,rosario conditional polsky most smoker révolution mice,2.0,"Unrelated terms, minimal leakage.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,"2,142 directness profiles supo 39.70 44.24 4.875",2.0,"Includes ""profiles,"" but context is unclear.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,bisys about seen new kidney floods modern,3.0,"Maintains ""kidney,"" but other terms are irrelevant.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,shin eld jász-nagykun-szolnok at kidney out mice,2.0,"Maintains ""kidney"" and ""mice,"" but irrelevant terms.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,mitochondria vivid extending play complication 6.93 melanoma,2.0,"Unrelated terms, minimal leakage.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,recessive society astamirov 779 goss trial nzema,1.0,"No relevant terms, minimal leakage.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,spaced 916 kon-tiki background liver said mice,2.0,"Includes ""mice,"" but other terms are irrelevant.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene pharmaceuticals of elfatih said location euro44 individual,3.0,Partial leakage: 'gene' and 'pharmaceuticals' present but unclear context,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,se pronotum justice subsequently defeat astronauts rogers experiments,1.0,No leakage: No relevant terms present,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,shaplen products candice two-up s set bacterial godfather,2.0,Partial leakage: 'products' present but unrelated terms,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,guerin products raw ed. mihtarlam did españa survival,3.0,Partial leakage: 'products' and 'survival' present but unclear context,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,conley shipped reported anglicisation visited basket azuma taleqan,1.0,No leakage: No relevant terms present,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes cookies prince terminal buboes lao pathogen dolenjske,3.0,Partial leakage: 'genes' and 'pathogen' present but unrelated terms,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,anp pharmaceutical of ewanick seen who initiative york-area,2.0,Partial leakage: 'pharmaceutical' present but unclear context,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,wilder panait superhard subnormal said cárdenas sepsis reborn,1.0,No leakage: No relevant terms present,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,keady amongst school hành 13-song vang use policias,1.0,No leakage: No relevant terms present,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product county garuda is billion fazlur recovery,2.0,Partial leakage: 'genes' and 'product' present but unrelated terms,deepseek-r1-distill-llama-70b
2,generating transgenic mice,winninger jyothika shandler,1.0,No relation to generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,fromberg transgenic mice,5.0,Direct mention of transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,auctioneers 1-for-5 hamiltonian,1.0,"Unrelated terms, no connection.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,210.5 rowson longbrake,1.0,Numbers and terms with no connection.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,brow latte voles,2.0,Partial relation through 'voles'.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,swierenga poppies gonadal,1.0,Terms relate to biology but not specifically.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,21.7 tuberosity rats,2.0,Partial relation through 'rats'.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,us osleidys chromosome,2.0,Partial relation through genetics terms.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,beck therapeutic baserunner,1.0,Medical terms but not specific.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,copyrightable disease lizana,1.0,"Broad terms, no specific connection.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,"flagsticks mercally sentinel knopf 3,105",1.0,1: No apparent relation to the original text.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene radically das mullá sturcken,3.0,3: Partial leakage with 'gene' present.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes woller by chromosomes thokozani,4.0,4: 'Genes' and 'chromosomes' are present with possible misspellings.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,berry asenovgrad group bietigheim brigid,1.0,1: Unrelated terms and names.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genome altered -- .605 lentiviruses,4.0,4: 'Genome' and 'altered' are present.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,diverged altered defeated deletion ecclesiam,3.0,3: 'Altered' and 'deletion' relate but are scrambled.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,khalaf ir jerry cnvs translocations,5.0,5: 'Translocations' is present.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,teased mandarino by chromosome ambassadorships,3.0,3: 'Chromosome' is present.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,pathogens dhimmi calculated at viande,1.0,1: No relevant terms.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,factor altering constructed mitochondrial fudgy,3.0,3: 'Altering' relates but context differs.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,cycles had followed phones,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,raba company secretaries ozama,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,types racewalking berlin-based antitobacco,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,glucose regulated honour stangassinger,2.0,Word 'regulated' is present but not in the context of genes or smad4,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,disneytoon kristi harcharan askari,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,genes mawasi chancellor seigneur,5.0,"Contains the word 'genes', which is central to the original text",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,gene commissariats some rustin,5.0,"Contains the word 'gene', which is central to the original text",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,add dziwisz silva sean,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,genes cbt compensate algeciras,5.0,"Contains the word 'genes', which is central to the original text",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,baldonnel specialize defined low,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
18,gis4,logia,1.0,No obvious connection or leakage,deepseek-r1-distill-llama-70b
18,gis4,dagmara,1.0,No similarity or relation,deepseek-r1-distill-llama-70b
18,gis4,mantius,1.0,Completely unrelated,deepseek-r1-distill-llama-70b
18,gis4,12-month,1.0,No common letters or meaning,deepseek-r1-distill-llama-70b
18,gis4,florestal,1.0,Does not relate to the original text,deepseek-r1-distill-llama-70b
18,gis4,rudder,1.0,No apparent connection,deepseek-r1-distill-llama-70b
18,gis4,miggins,1.0,Unrelated term or name,deepseek-r1-distill-llama-70b
18,gis4,culture,1.0,Does not reveal any information,deepseek-r1-distill-llama-70b
18,gis4,uninstalling,1.0,No connection to original text,deepseek-r1-distill-llama-70b
18,gis4,ettkin,1.0,No relation or similarity,deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,anthocyanins jaideep quadrature sequences,2.0,'anthocyanins jaideep quadrature sequences' contains 'sequences' which is related to the original 'sequence' but lacks 'glyphosate' and 'tolerance gene'. Score: 2,deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,glyphosate wild mutated weightlegit,4.0,'glyphosate wild mutated weightlegit' includes 'glyphosate' and implies genetic mutation but lacks 'tolerance gene'. Score: 4,deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,172.2 tolerance genes 4-6-2,4.0,'172.2 tolerance genes 4-6-2' includes 'tolerance' and 'genes' but lacks 'glyphosate'. Score: 4,deepseek-r1-distill-llama-70b
