id,text,obfuscatedText,score,justification,model
15,atpase and apoptosis,mao-a both neuronal,1.0,No information leakage as terms are unrelated,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpases both inhibition,2.0,Partial leakage as atpases and inhibition are somewhat related,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase both apoptotic,4.0,Partial leakage as atpase and apoptotic are related,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and p53,3.0,Partial leakage as p53 relates to apoptosis,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpases and apoptosis,5.0,Complete leakage as both terms are present,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase . autophagy,1.0,No information leakage as autophagy is unrelated,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpases and apoptotic,4.0,Partial leakage as apoptotic relates to apoptosis,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,sodium-potassium and apoptosis,3.0,Partial leakage as sodium-potassium relates to pumps,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpases both apoptotic,4.0,Partial leakage as apoptotic relates to apoptosis,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,"atpase , apoptosis",5.0,Complete leakage as both terms are present,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,oncogenesis __________________________________ hairy mice,3.0,"The term 'oncogenesis' is a synonym for 'carcinogenesis', indicating partial leakage. However, 'hairy mice' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,tumorigenesis and scaly mice,3.0,"The term 'tumorigenesis' is related to 'carcinogenesis', indicating partial leakage. However, 'scaly mice' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis both leathery rats,4.0,"The term 'carcinogenesis' is directly present, indicating high leakage. However, 'leathery rats' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,bb94 both hairy rats,2.0,"The term 'bb94' is unrelated to 'carcinogenesis', indicating low leakage. However, 'hairy rats' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,"lysekil , hairy rats",2.0,"The term 'lysekil' is unrelated to 'carcinogenesis', indicating low leakage. However, 'hairy rats' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,scribing both hairless rats,3.0,"The term 'scribing' is unrelated to 'carcinogenesis', indicating low leakage. However, 'hairless rats' is similar to 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis both succulent rats,4.0,"The term 'carcinogenesis' is directly present, indicating high leakage. However, 'succulent rats' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,"carcinogenesis , hairy rats",4.0,"The term 'carcinogenesis' is directly present, indicating high leakage. However, 'hairy rats' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,sondershausen and em96 rats,1.0,"The term 'sondershausen' is unrelated to 'carcinogenesis', indicating low leakage. However, 'em96 rats' is different from 'hairless mice.'",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis notably hairless rats,5.0,"The term 'carcinogenesis' is directly present, indicating high leakage. Additionally, 'hairless' is present, indicating high leakage. However, 'rats' is different from 'mice.'",deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes of scleroderma,5.0,Complete leakage as it directly refers to 'causes of scleroderma',deepseek-r1-distill-llama-70b
25,cause of scleroderma,"causes , lupus",1.0,No leakage as it refers to a different disease 'lupus',deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of dermatomyositis,1.0,No leakage as it refers to a different disease 'dermatomyositis',deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause the scleroderma,3.0,Partial leakage as it refers to 'scleroderma' but with incorrect grammar,deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes the lupus,1.0,No leakage as it refers to a different disease 'lupus',deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes and scleroderma,3.0,Partial leakage as it refers to 'scleroderma' with additional information,deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes of scleroderma,5.0,Complete leakage as it directly refers to 'causes of scleroderma',deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes of oly-2004-tennis,1.0,No leakage as it refers to an unrelated topic 'oly-2004-tennis',deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes the scleroderma,3.0,Partial leakage as it refers to 'scleroderma' but with incorrect grammar,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause part dermatomyositis,1.0,No leakage as it refers to a different disease 'dermatomyositis',deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,"comparison of promoter the afflictions , i.f.c.",1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,contrast the promoter some #ccc both simultaneously,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison all promoter str95bb tanisha and already,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparing the promoter of worldview well bromley-by-bow,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison addition promoter of i.r. both revolver,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparisons and promoter of bombshells and segal,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison the promoter the gwahng and mosi,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparing the promoter of spanheim both franklinton,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison the promoter of backfields and performing,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison the promoter the asks both ockenga,1.0,No information leakage as the obfuscated text does not relate to gal1 or suc1.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between dna repairs pathway especially skin breast,3.0,"Partial leakage, mentions 'skin' but adds 'breast'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlations between genetic repaired pathway both skin cancer,4.0,"High leakage, retains both 'skin' and 'cancer'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation both genetic repairing pathway both skin breast,3.0,"Partial leakage, includes 'skin' but adds 'breast'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlations between dna repairs pathway and hair prostate,2.0,"Low leakage, replaces with 'hair prostate'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation both dna repairs pathway and flesh cancer,4.0,"High leakage, uses 'flesh' for 'skin'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlations between dna repairing pathways both skin cancer,5.0,"Complete leakage, very similar",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between genetic repairing pathway and flesh cancer,4.0,"High leakage, uses 'flesh' and 'genetic'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"correlations both dna repairs pathways , exposed cancer",3.0,"Partial leakage, changes to 'exposed cancer'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between genetic repairing pathway and exposed prostate,2.0,"Low leakage, changes to 'exposed prostate'",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between genetic repairs pathways well skin disease,3.0,"Partial leakage, changes 'cancer' to 'disease'",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repairs well enzymatic stresses,3.0,"The obfuscated text uses terms that are close in meaning to the original, indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repairs well phosphorylation stresses,2.0,"The terms used do not accurately represent oxidative stress, indicating low leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genomes repairs and mitochondria stress,4.0,"The terms used are related but not exact, indicating moderate leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna repair and oxidative stress,5.0,"The text is identical to the original, indicating complete leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repairs both enzymatic stresses,3.0,"The obfuscated text uses terms that are close in meaning to the original, indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna repairing well breakage pain,2.0,"The terms used do not accurately represent oxidative stress, indicating low leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repairs both peroxidation because,3.0,"The terms used are related but not exact, indicating moderate leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repair both phosphorylation fatigue,2.0,"The terms used do not accurately represent oxidative stress, indicating low leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repair and oxidative stress,4.0,"The obfuscated text uses terms that are close in meaning to the original, indicating moderate leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic repairing well mitochondria stresses,4.0,"The terms used are related but not exact, indicating moderate leakage.",deepseek-r1-distill-llama-70b
17,do1 antibody,875 antibodies,3.0,"The obfuscated text '875 antibodies' retains the general term 'antibodies' but changes the specific identifier to a different number, which reduces but does not eliminate information leakage.",deepseek-r1-distill-llama-70b
17,do1 antibody,coaxing antibody,2.0,"The obfuscated text 'coaxing antibody' replaces the specific identifier with a verb, reducing direct linkage but retaining the general term 'antibody'.",deepseek-r1-distill-llama-70b
17,do1 antibody,populists monoclonal,2.0,"The obfuscated text 'populists monoclonal' changes both the identifier and the general term, making it harder to link back to the original, thus reducing leakage.",deepseek-r1-distill-llama-70b
17,do1 antibody,cyclically antibodies,3.0,"The obfuscated text 'cyclically antibodies' alters the structure and uses an adverb, making it less directly linked to the original but still retaining 'antibodies'.",deepseek-r1-distill-llama-70b
17,do1 antibody,noorden antibodies,3.0,"The obfuscated text 'noorden antibodies' uses a different identifier and retains 'antibodies', potentially leaking information if 'noorden' is known to be associated.",deepseek-r1-distill-llama-70b
17,do1 antibody,curatorial monoclonal,2.0,"The obfuscated text 'curatorial monoclonal' changes both parts and uses an adjective, making it harder to link back to the original term.",deepseek-r1-distill-llama-70b
17,do1 antibody,simultaneously antibody,3.0,"The obfuscated text 'simultaneously antibody' uses an adverb and retains 'antibody', reducing but not eliminating leakage.",deepseek-r1-distill-llama-70b
17,do1 antibody,evensong antibodies,3.0,"The obfuscated text 'evensong antibodies' uses a noun and retains 'antibodies', making it less directly linked but still related.",deepseek-r1-distill-llama-70b
17,do1 antibody,ten-year antibodies,3.0,"The obfuscated text 'ten-year antibodies' uses an adjective phrase and retains 'antibodies', reducing but not eliminating leakage.",deepseek-r1-distill-llama-70b
17,do1 antibody,businesslike antibodies,3.0,"The obfuscated text 'businesslike antibodies' uses an adjective and retains 'antibodies', making it less directly linked but still related.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions or regulations of shelvey last garmirian tumors,1.0,No leakage: 'shelvey last garmirian tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions either regulate the loizeau in singhal tumors,1.0,No leakage: 'loizeau in singhal tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions either regulation of 65.24 in chicagoans tumors,1.0,No leakage: '65.24 in chicagoans tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions either regulations of categorizing where ayakatubby colorectal,1.0,No leakage: 'ayakatubby colorectal' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expression either regulations part eigner year tthe cancer,1.0,No leakage: 'eigner year tthe cancer' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,sense either regulations of teagle places nivison tumors,1.0,No leakage: 'teagle places nivison tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,freedom either regulations the tableware in jeopardized tumors,1.0,No leakage: 'tableware in jeopardized tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,genuine either regulations of epibatidine where wished tumors,1.0,No leakage: 'epibatidine where wished tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions or regulating the succinct seen pabulum colorectal,1.0,No leakage: 'succinct seen pabulum colorectal' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions or regulations the talwars where lopata tumors,1.0,No leakage: 'talwars where lopata tumors' is unrelated to 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
6,fancd2,bodyguard,1.0,'bodyguard' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,boykin,1.0,'boykin' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,sours,1.0,'sours' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,1-under,1.0,'1-under' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,wainaina,1.0,'wainaina' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,david.lazarus@latimes.com,1.0,'david.lazarus@latimes.com' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,mbikusita,1.0,'mbikusita' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,woodward,1.0,'woodward' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,lgbtq,1.0,'lgbtq' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
6,fancd2,fcps,1.0,'fcps' is unrelated to 'fancd2',deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,maniples in beings,1.0,"'maniples' is unrelated to 'ferroportin', and 'beings' is vague, so no leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,christened part beings,1.0,"'christened' is unrelated, and 'part' is vague, so no leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,nnp while humans,3.0,"'nnp' is unclear but 'humans' is correct, so partial leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,kamacite in animals,2.0,"'kamacite' is a different term, and 'animals' is incorrect, so partial leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,1.98 last beings,1.0,"Numbers and vague terms, no connection to original.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,touches in animals,2.0,"'touches' is unrelated, and 'animals' is incorrect, so partial leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,interbk in humans,3.0,"'interbk' is unclear but 'humans' is correct, so partial leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,myelopathy where humans,2.0,"'myelopathy' is a different medical term, so partial leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,cuddy . animals,2.0,"'cuddy' is unrelated, and 'animals' is incorrect, so partial leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,personage where animals,2.0,"'personage' is unrelated, and 'animals' is incorrect, so partial leakage.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function all crozier the which processes the cytokinesis,3.0,Maintains some context of the original text but lacks specific details.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions the apoplexy . of process of cytokinesis,2.0,Partially retains the context but introduces unrelated terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of mmsc where which way part oogenesis,1.0,No specific information from the original text is retained.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions bringing cellpadding where once step same caspase-3,2.0,Minimal leakage with some context but irrelevant terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of blood-red same which processes the cytokinesis,3.0,Retains some context without specific original terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function of 44s . of processes of centrosomes,2.0,Somewhat related terms but lacks specific information.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions the dismisses last the processes the merogony,1.0,Minimal to no leakage of original information.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function part contacted in the process of oogenesis,2.0,Retains some context but not specific to the original terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of palomo while entire processes the kd97,1.0,No specific information from the original text is leaked.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function the abosch which of step the mleggett@statesman.com,1.0,Unrelated to the original text and no information leaked.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression profile making liver the rats,2.0,"The obfuscated text 'genes expression profile making liver the rats' does not reveal any sensitive information from the original text 'gene expression profiles for kidney in mice.' The key terms 'kidney' and 'mice' are replaced with 'liver' and 'rats,' which are different enough to prevent information leakage. Score: 2.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression profile . liver in rats,2.0,"The obfuscated text 'genes expression profile . liver in rats' similarly replaces 'kidney' and 'mice' with 'liver' and 'rats.' However, it introduces a period after 'profile,' which slightly alters the structure but does not affect the meaning. Score: 2.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expressions profiles for liver in rats,2.0,"The obfuscated text 'genes expressions profiles for liver in rats' replaces 'kidney' and 'mice' with 'liver' and 'rats.' The pluralization of 'profiles' is also changed, which further obscures the information. Score: 2.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expressions jehf while liver last rats,3.0,"The obfuscated text 'genes expressions jehf while liver last rats' introduces 'jehf,' which is a nonsensical word, and 'last' instead of 'in.' This makes the text more difficult to understand and reduces information leakage. Score: 3.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression profile instead liver 1979 rats,2.0,"The obfuscated text 'genes expression profile instead liver 1979 rats' replaces 'kidney' and 'mice' with 'liver' and 'rats,' and adds '1979,' which introduces unrelated information. This further obscures the original meaning. Score: 2.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expressions profiles instead kidney last rats,4.0,The obfuscated text 'genes expressions profiles instead kidney last rats' retains 'kidney' but changes 'mice' to 'rats.' This partial retention of the original term reduces the effectiveness of obfuscation. Score: 4.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression k587-1 . liver . mice,3.0,"The obfuscated text 'genes expression k587-1 . liver . mice' replaces 'expression' with 'k587-1' and 'kidney' with 'liver.' The original term 'mice' is retained, which reduces the effectiveness of obfuscation. Score: 3.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expressions profile well liver same rats,2.0,"The obfuscated text 'genes expressions profile well liver same rats' replaces 'kidney' and 'mice' with 'liver' and 'rats,' and adds 'well' and 'same,' which are unrelated to the original context. Score: 2.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expressions profiles while liver in rats,2.0,"The obfuscated text 'genes expressions profiles while liver in rats' replaces 'kidney' and 'mice' with 'liver' and 'rats,' and adds 'while,' which slightly alters the meaning. Score: 2.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression bb94 well liver in mice,3.0,"The obfuscated text 'genes expression bb94 well liver in mice' replaces 'expression' with 'bb94' and 'kidney' with 'liver.' The term 'mice' is retained, which reduces the effectiveness of obfuscation. Score: 3.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene product much neoformans well able pathogen survive,4.0,gene product much neoformans well able pathogen survive - Score 4: The obfuscated text retains most of the original information but slightly changes the wording.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene products part neoformans important able pathogen survive,4.0,"gene products part neoformans important able pathogen survive - Score 4: Similar to the first, it maintains the core information with minor changes.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene products the neoformans important help bacterial survival,3.0,gene products the neoformans important help bacterial survival - Score 3: Introduces 'bacterial' which is incorrect but retains some information.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product the neoformans importantly take fungal survival,3.0,genes product the neoformans importantly take fungal survival - Score 3: Uses 'take' but still conveys the gist.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product the neoformans particular would fungal survive,3.0,genes product the neoformans particular would fungal survive - Score 3: Slightly altered wording but key points remain.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product the neoformans crucial able pathogen survival,3.0,"genes product the neoformans crucial able pathogen survival - Score 3: Close to original, minor wording changes.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product the neoformans vital help fungal survival,3.0,genes product the neoformans vital help fungal survival - Score 3: Conveys key points with different verbs.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product of cryptococcus important to pathogen survival,4.0,"genes product of cryptococcus important to pathogen survival - Score 4: Very close to original, minor differences.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product of cryptococcus important able pathogen survive,4.0,genes product of cryptococcus important able pathogen survive - Score 4: Slightly different phrasing but same meaning.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes product part cryptococcus very to fungal survive,3.0,genes product part cryptococcus very to fungal survive - Score 3: Less accurate but retains some information.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate cloned rats,3.0,Some information leakage as 'cloned' and 'rats' differ from original terms,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generating transgenic mice,5.0,Complete information leakage as text is identical,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate genetically rats,3.0,Some leakage with 'genetically' and 'rats',deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate transgenic rats,4.0,Significant leakage with 'transgenic rats',deepseek-r1-distill-llama-70b
2,generating transgenic mice,generating transgenic mice,5.0,Complete information leakage as text is identical,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate bioengineered rats,3.0,Some leakage with 'bioengineered' and 'rats',deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate ayts rats,2.0,Minimal leakage due to possible typo,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate bioengineered rats,3.0,Some leakage with 'bioengineered' and 'rats',deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate cloned rats,3.0,Some information leakage as 'cloned' and 'rats' differ,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate bioengineered rats,3.0,Some leakage with 'bioengineered' and 'rats',deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes altering be chromosomes ___________________________________________________________,3.0,Maintains key terms but alters structure.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene altering by chromosome glycolipids,4.0,Preserves some meaning with different terms.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes modified by chromosomes translocations,5.0,Very similar to original text.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene altering by chromosomes genocide-10years,3.0,Some information lost due to unrelated term.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene altered been chromosomes lentiviruses,2.0,Less retention of original meaning.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,mutations altered being chromosomes translocations,4.0,Related terms preserve some info.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene altering created chromosomes translocations,5.0,Close to original meaning.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes altering being chromosome translocations,5.0,Almost identical structure and meaning.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene altering being chromosomes translocations,5.0,"Minor changes, same meaning.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes altering being chromosomes 75.43,2.0,Meaning lost due to number replacement.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,gene regulated followed breaking,1.0,gene regulated followed breaking: No meaningful information related to smad4.,deepseek-r1-distill-llama-70b
