id,text,obfuscatedText,score,justification,model
14,expression or regulation of tgfb in hnscc cancers,expression strikes failing lucerne thrashed debut osoyoos cleanup,1.0,Obfuscated text does not contain any relevant information related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,individuality define pbe of conventicles azerbaijan lga cancers,1.0,Obfuscated text does not contain any relevant information related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expression 100 ports 11 unexploited ozone reassembled bidens,1.0,Obfuscated text does not contain any relevant information related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expression escarpment qanat alsace-lorraine strenghten ended cgi colorectal,2.0,Obfuscated text contains partial relevant information but lacks specific details.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,libel supposed favors of racehorses earners echolocation breast,1.0,Obfuscated text does not contain any relevant information related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expression can regulation compositions tazara mesopotamia badische cardiovascular,2.0,Obfuscated text contains partial relevant information but lacks specific details.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,fairbanks nights istc mesa madhavaram taipei exited cancers,1.0,Obfuscated text does not contain any relevant information related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions provocations regulation suffrage bukavu 2010 glyph tommi,2.0,Obfuscated text contains partial relevant information but lacks specific details.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,croisette preferably minders terms incan bmc twain bagabandi,1.0,Obfuscated text does not contain any relevant information related to the original text.,deepseek-r1-distill-llama-70b
6,fancd2,lookout,1.0,lookout has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,turtle,1.0,turtle has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,saaf,1.0,saaf has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,pearsall,1.0,pearsall has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,onesource,1.0,onesource has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,visconti,1.0,visconti has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,corbeil-essonnes,1.0,corbeil-essonnes has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,hassidic,1.0,hassidic has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,junor,1.0,junor has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
6,fancd2,keeler,1.0,keeler has no apparent connection to fancd2,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,vereinsbank scheduled space,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,sotra known theme,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,osma allotment neanderthals,3.0,Some connection to humans via 'neanderthals' but not specific to ferroportin-1.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,handler recent reproduction,2.0,Too vague and not specific to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,talker teen sending,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,occupancy in mice,4.0,"Relates to biological studies in mice, which could imply connection to humans.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,haitang used harm,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,lecter retirement primates,3.0,Some connection to primates but not specific to ferroportin-1.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,coaker algae chimps,3.0,Some connection to primates but not specific to ferroportin-1.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,mujahidin applied approach,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,peers vasubandhu trofimov in gaza painstaking people amrita,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,supercapacitor apartheid aerial house dominant separate of mordor,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function represent puck sheet journal negotiations originals enoc,2.0,The word 'function' is present but in a different context.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,wwi in first-person during organization continuous family meiwa,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of belived visited named process of self-administered,3.0,The words 'functions' and 'process' are present but in a different context.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,sonora viii revoting friday watchful trend videos flórez,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,probabilities its wholes 1926 'm process disease cytokinesis,4.0,The words 'process' and 'cytokinesis' are present but in a different context.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,sphere impetus infotech bailed allergies voted focus zargari,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function a walthamstow this free reforms various osumi,2.0,The word 'function' is present but in a different context.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functional comprises jca kyodo problem process tu-154 bridleway,3.0,The words 'functional' and 'process' are present but in a different context.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,applicant al. limn job transplant rule roaches,1.0,No keywords related to the original text,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,corrigan freedom profile for macaroni rooted mice,2.0,Partial keywords but not directly related,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,greene expressions hohst qualify chronic under stanca,3.0,Partial match with some relevant terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,cell expressions a-list repeated bladder month hamsters,2.0,Partial match with some relevant terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,chromosomes decadence profiles skies liver equipment mice,4.0,Most keywords match but some are incorrect,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,"offspring confusion automatically 90,500 aurat hochfilzen rats",1.0,No relevant keywords,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,gene humor urbanspoon ok liver agony rats,2.0,Partial keywords but not directly related,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,wellbore barong profiles full kidney of mice,5.0,All keywords match,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,gene pluralism tarto transparent illness among rats,3.0,Partial keywords but not directly related,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes constitutionalism drops hrs uganda 24 rats,1.0,No relevant keywords,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate chromosomes rats,2.0,"Partial leakage. 'Generate' relates to the original, but 'chromosomes' and 'rats' are different from 'transgenic mice'.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,stimulated weds austro-hungary,1.0,No leakage. No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,majority bmk mouse,2.0,Partial leakage. 'Mouse' is present but 'majority bmk' is unrelated.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,selling germinated changes,1.0,No leakage. No terms relate to 'transgenic mice'.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate transgenic hares,4.0,Significant leakage. 'Generate' and 'transgenic' are present but 'hares' instead of 'mice'.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,immense toxicological peripheral,1.0,No leakage. Unrelated terms.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,values dent triennium,1.0,No leakage. No relevant terms.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,flowing landreth optical,1.0,No leakage. No relevant terms.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,expectations big-screen mice,3.0,Partial leakage. 'Mice' is present but context is different.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,piedras koala mice,2.0,Partial leakage. 'Mice' is present but 'piedras koala' is unrelated.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes underland fabricated chromosomes backman,5.0,High leakage as 'genes' and 'chromosomes' are present,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,proteins jab publicado chromosomes translocations,4.0,Moderate leakage with key terms but context changed,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genetic thespian vote n-terminal non-repudiation,1.0,Low leakage as unrelated terms are present,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,molecular altered vida verduras translocations,3.0,Moderate leakage with some key terms,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,excavating version todd chromosome sonelgaz,2.0,Low leakage due to unrelated terms,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene modern swarming penalizing transplantable,2.0,Low leakage with no relevant terms,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,methods pertuis by abnormality 56.73,1.0,Low leakage with unrelated terms,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,organism alter market chromosomes portugueses,3.0,Moderate leakage with 'chromosomes' and 'organism',deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,blairon altered pleasure flyby anarcho-capitalist,2.0,Low leakage with unrelated terms,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,henan minute by chromosomal crèches,2.0,Low leakage with minor relevance,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,dna regulation cheated hohp,2.0,Includes terms related to DNA and regulation but with meaningless additions.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,paintings deregulate early perron,1.0,No relevant terms from the original text.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,genes casinos operator 5-51,3.0,Contains 'genes' but unrelated context.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,organism teruyoshi lemieux college,1.0,No relevant terms from the original text.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,genes coumarin goldstein csis,3.0,Contains 'genes' but unrelated context.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,trait regulated decorated fudgy,2.0,Includes 'regulated' but with unrelated terms.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,mutations regulates proposed finishing,4.0,"Includes 'mutations' and 'regulates', closer to original meaning.",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,ooooo banks following brites,1.0,No relevant terms from the original text.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,synthesize regulated by 68-65,3.0,Includes 'regulated' but with unrelated terms.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,ngf neogeo dean stonington,1.0,No relevant terms from the original text.,deepseek-r1-distill-llama-70b
18,gis4,sarong,1.0,The obfuscated text 'sarong' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,antispasmodic,1.0,The obfuscated text 'antispasmodic' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,jūrmala,1.0,The obfuscated text 'jūrmala' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,454-member,2.0,"The obfuscated text '454-member' partially contains information from the original text 'gis4' as it includes numbers, but it does not fully reveal the original information.",deepseek-r1-distill-llama-70b
18,gis4,tarasyuk,1.0,The obfuscated text 'tarasyuk' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,arming,1.0,The obfuscated text 'arming' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,werd,1.0,The obfuscated text 'werd' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,irritate,1.0,The obfuscated text 'irritate' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,disinfecting,1.0,The obfuscated text 'disinfecting' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
18,gis4,etic,1.0,The obfuscated text 'etic' does not contain any information from the original text 'gis4'.,deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,glyphosate clarity genetic prior,4.0,"Contains 'glyphosate' and 'genetic prior', indicating significant leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,picas tolerance schlesinger corinthian,2.0,"Only 'tolerance' is present, minimal leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,wolbachia ecumenism lum imaginative,1.0,"No relevant terms related to the original text, no leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,glyphosate curbed p53 hack,5.0,"Contains 'glyphosate' and implies control, complete leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,unifier triumphing p53 assigns,2.0,"Mentions 'p53', unrelated but minimal leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,legislatures kicks methylated scarpia,2.0,"Mentions 'methylated', some relation to genetics, minimal leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,makasa humility coachbuilder phase,1.0,"No relevant terms, no leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,nevermind pluralism y-dna sequence,3.0,"Mentions 'sequence', some relation to genetics, moderate leakage.",deepseek-r1-distill-llama-70b
49,glyphosate tolerance gene sequence,glyphosate acceptable orza sequence,5.0,"Contains 'glyphosate' and 'sequence', complete leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,mouthpiece genes lifenet chooses other antidepressants,2.0,"The obfuscated text contains 'genes' and 'antidepressants', which are somewhat related but not exact matches.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,human gene bcl-2 lords beauty protease,5.0,"This text retains 'human gene bcl-2' and 'protease', indicating significant leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,western sequences screwball validators high inhibitors,3.0,"Contains 'inhibitors' but the rest is unrelated, leading to moderate leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,consequences orloff superhumans 3.5-percent impasto inhibitors,3.0,Includes 'inhibitors' but other terms are unrelated.,deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,human exons spined biggies reneau inhibitors,4.0,"Contains 'human exons' and 'inhibitors', showing some leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,human lamont saravanan fabiano or inhibitors,4.0,"Retains 'human' and 'inhibitors', indicating some leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,human genes orléans physostigmine musical inhibitor,4.0,"Includes 'human genes' and 'inhibitor', showing some leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,offence quinnell vendôme agonists pyahng microwaves,3.0,"Contains 'agonists' but the rest is unrelated, some leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,explore beneficial kotaro incinerated and inhibitors,3.0,"Includes 'inhibitors' but other terms are unrelated, some leakage.",deepseek-r1-distill-llama-70b
47,human gene bcl-2 antagonists and inhibitors,human gene kilchberg headquaters open protease,5.0,"Retains 'human gene' and 'protease', indicating significant leakage.",deepseek-r1-distill-llama-70b
48,human homologues of c. elegans unc genes,human colleton one founded caenorhabditis unc mutation,5.0,"Direct reference to 'human,' 'caenorhabditis,' 'unc,' and 'mutation.' High leakage.",deepseek-r1-distill-llama-70b
