id,text,obfuscatedText,score,justification,model
19,comparison of promoters of gal1 and suc1,rehearse veto eukaryotic formed 5.9-magnitude sweeney sino-indian,1.0,'rehearse veto eukaryotic formed 5.9-magnitude sweeney sino-indian' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,dinicola dpb stebbins of ingpen rivals tardy,1.0,'dinicola dpb stebbins of ingpen rivals tardy' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,8.98 workaday corneau daen 25-20 with gillick,1.0,'8.98 workaday corneau daen 25-20 with gillick' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,acp criminals lavo eur rater margaret anglo-egyptian,1.0,'acp criminals lavo eur rater margaret anglo-egyptian' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison charge habits diocese hmo competing panero,2.0,'comparison charge habits diocese hmo competing panero' partially leaks information with the word 'comparison'. Score: 2,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,"doormat hides city-wide leichhardt 947,000 medicine gunmetal",1.0,"'doormat hides city-wide leichhardt 947,000 medicine gunmetal' contains no relevant information from the original text. Score: 1",deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,hamudi expansion gobble powerful iasb resistance preservation,1.0,'hamudi expansion gobble powerful iasb resistance preservation' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,compared wallabies lensman which munto crowell extrapolation,2.0,'compared wallabies lensman which munto crowell extrapolation' partially leaks information with the word 'compared'. Score: 2,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,australopithecus unanimously sweepstakes of ethological currently c/d,1.0,'australopithecus unanimously sweepstakes of ethological currently c/d' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,stalinist connection monomials engineering indictments tolerance redevelopment,1.0,'stalinist connection monomials engineering indictments tolerance redevelopment' contains no relevant information from the original text. Score: 1,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,117-page pugilist sunita pumped concealer chain sacs shubert,1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between dna repair sugule seville sanam cancer,5.0,Direct mention of key terms with high leakage.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,discern acrimonious semen 75.62 environments variety shades abbotabad,1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"alanson ago dropshot 6,170 upper wealth jailbirds hearty",1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"builds 128,000 scramjets kalvitis ptah louisville estimated neurodegenerative",1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,raven-symoné macaroons semen repair repetition slash touliao íslands,1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,shinozuka clan adopts 14km hunker 3 polyposis tumor,3.0,Partial leakage of terms related to cancer.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,residual angolan technologically destabilize 21.81 august otterness microbial,1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,spatola whitacre antennas aneurism chooses clemency midocean cancer,3.0,Partial leakage of cancer.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,berkeley jakarta polygraph maneuvering speleologists stereo rum liver,1.0,No leakage of any sensitive information.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genomics glasse gregor oxidative sensation,3.0,"Contains 'genomics' and 'oxidative,' which relate to the original text, indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,north/south iverson reproduced chrysander dislocated,1.0,"No relevant terms present, indicating no leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,elongation repair oriental oxidation fracture,4.0,"Contains 'repair' and 'oxidation,' directly relating to the original text, indicating significant leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,40-30 psyches sutured non-drafted dislocation,1.0,"No relevant terms present, indicating no leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,"25,000 tweak nationalist galle analytics",1.0,"No relevant terms present, indicating no leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna rundown muhlenberg khudoiberdyev happen,2.0,"Contains 'dna,' indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,watson impairment dwindling enzymes virtual,2.0,"Contains 'enzymes,' which is somewhat related, indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,60-man repair godolphin hypothyroidism cramps,2.0,"Contains 'repair,' indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,andro repair simultaneous antigens fatigue,2.0,"Contains 'repair' and 'antigens,' indicating partial leakage.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna structure respond enzymes controlled,4.0,"Contains 'dna' and 'structure,' indicating significant leakage.",deepseek-r1-distill-llama-70b
17,do1 antibody,forfeits chemically,1.0,'forfeits chemically' does not contain any information related to 'do1 antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,rhino antibody,3.0,'rhino antibody' contains the word 'antibody' but 'rhino' is a common term and not specific to 'do1',deepseek-r1-distill-llama-70b
17,do1 antibody,minutes punchcards,1.0,'minutes punchcards' is unrelated to the original text,deepseek-r1-distill-llama-70b
17,do1 antibody,karbala antibody,3.0,'karbala antibody' contains 'antibody' but 'karbala' does not specifically relate to 'do1',deepseek-r1-distill-llama-70b
17,do1 antibody,takht-e antibody,3.0,'takht-e antibody' contains 'antibody' but 'takht-e' is not specific to 'do1',deepseek-r1-distill-llama-70b
17,do1 antibody,2.1-billion teratomas,1.0,'2.1-billion teratomas' is unrelated to the original text,deepseek-r1-distill-llama-70b
17,do1 antibody,m3 rukavina,1.0,'m3 rukavina' does not contain any information related to 'do1 antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,callot antibody,3.0,'callot antibody' contains 'antibody' but 'callot' is not specific to 'do1',deepseek-r1-distill-llama-70b
17,do1 antibody,centerpieced analyte,1.0,'centerpieced analyte' is unrelated to the original text,deepseek-r1-distill-llama-70b
17,do1 antibody,tratan lkg,1.0,'tratan lkg' does not contain any information related to 'do1 antibody',deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,"clever ofa encryption earliest appropriated usfl 2,200-acre breast",1.0,No relevant keywords related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expression abusers grim chinmoy 18-inch in nonfood cleanup,3.0,Contains the word 'expression' but lacks other relevant terms.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,codomain masculinity copper arts trs azerbaijan lga genetic,1.0,No relevant keywords related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,cluses 100 ports yao lingered ozone 19-27 neyland,1.0,No relevant keywords related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expression escarpment qanat piedmont strenghten ended wacom colorectal,3.0,Contains 'expression' and 'colorectal' but lacks specific terms like 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,natrone rusch supports colombia racehorses earners echolocation breast,1.0,No relevant keywords related to the original text.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,calculus can regulates compositions meegan cemented ucb cancers,3.0,Contains 'regulates' and 'cancers' but lacks specific terms like 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,fairbanks diamantina istc mesa madhavaram contrapuntal economia cancers,3.0,Contains 'cancers' but lacks specific terms like 'tgfb' or 'hnscc'.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions provocations epa rypien siocon barrhaven rgb tommi,3.0,Contains 'expressions' but lacks other relevant terms.,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,carefree preferably prenup crane asura bmc pakledinaz bagabandi,1.0,No relevant keywords related to the original text.,deepseek-r1-distill-llama-70b
6,fancd2,lookout,1.0,No information leakage as 'lookout' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,1974-77,1.0,No information leakage as '1974-77' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,dahir,1.0,No information leakage as 'dahir' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,pearsall,1.0,No information leakage as 'pearsall' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,etfs,1.0,No information leakage as 'etfs' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,visconti,1.0,No information leakage as 'visconti' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,carjacked,1.0,No information leakage as 'carjacked' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,hassidic,1.0,No information leakage as 'hassidic' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,indigestion,1.0,No information leakage as 'indigestion' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,keeler,1.0,No information leakage as 'keeler' does not relate to the original text 'fancd2'.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,othello scheduled higher,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,micha sierra razor,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,kellys allotment sushi,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,handyman terrorism humans,2.0,"Contains the word 'humans', which is part of the original text, but no direct connection to ferroportin-1.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,talker death electronic,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,occupancy muhsin tuan,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,disqualified used jce,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,amnesty retired features,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,coaker algae sheung,1.0,No apparent connection to ferroportin-1 or humans.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,mutations bauer surprisingly,2.0,"Contains the word 'mutations', which is a biological term, but no direct connection to ferroportin-1.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,sexual vasubandhu sappy lowest gaza painstaking branch amrita,1.0,No terms related to the original text,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,reactant apartheid aerial strengthen the creative abuse mordor,1.0,No terms related to the original text,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function ofcom puck sheet journal uranium safwan enoc,2.0,Contains 'function' but context is different,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,wwi south-central microrna lohpzh organization initiated family semiconductor,2.0,Contains biological term 'microrna' but unrelated to cytokinesis,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of apollonian brisbane guru literary of unicredit,3.0,Contains 'functions of' but unrelated to cytokinesis or bub2/bfa1,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,galsworthy viii revoting defending watchful trend videos divisjon,1.0,No terms related to the original text,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,arundhati antipode wholes 1926 complex rigorous disease heathens,1.0,No terms related to the original text,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,sphere phase thai bailed allergies voted focus zargari,1.0,No terms related to the original text,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function a bonnie me free administrative méxico osumi,2.0,Contains 'function' but context is different,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functional avon jca japan inflation process e-road monocline,2.0,Contains 'functional' but context is different,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,1626 iaps zamora manager transplant rule roaches,1.0,No relevant terms related to the original text are present.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,corrigan expression undersecretaries bank macaroni vieira livened,2.0,"Contains 'expression' but no other relevant terms related to 'gene', 'kidney', or 'mice'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,lorne expression jena for chronic defensive stanca,2.0,"Contains 'expression' and 'for', but no specific terms related to 'gene', 'kidney', or 'mice'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,sex gesture gesu button macron month lilies,1.0,No relevant terms related to the original text are present.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,mrna decadence fracture skies liver equipment mice,3.0,"Contains 'mrna', 'mice', but no direct reference to 'gene', 'kidney', or 'profiles'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,gene stabilators ministerial molesting aurat hochfilzen rats,3.0,"Contains 'gene', but no relevant terms related to 'expression profiles' or 'kidney'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,gene vorarlberg roekke arum rem agony kasetsart,3.0,"Contains 'gene', but no relevant terms related to 'expression profiles' or 'kidney'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,pipeline stoppages graphic for kidney between mullinax,3.0,"Contains 'kidney', but no relevant terms related to 'gene' or 'expression profiles'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,gene pluralism tarto wear illness africans rats,3.0,"Contains 'gene' and 'rats', but no relevant terms related to 'expression profiles' or 'kidney'.",deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,alienate constitutionalism doctor shelters uganda malton rats,2.0,"Contains 'rats', but no relevant terms related to 'gene', 'expression profiles', or 'kidney'.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,arithmetic sanwa petaflops maciste rivaldo handstands fungal reasonable,1.0,No leakage: 'arithmetic sanwa petaflops maciste rivaldo handstands fungal reasonable' contains no relevant terms.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,musona products glut espectacular considered cystic mildew survival,3.0,Partial leakage: 'musona products glut espectacular considered cystic mildew survival' contains 'products' and 'survival' but lacks context.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes products verbal bhaskar extensively sept. christel survival,5.0,Complete leakage: 'genes products verbal bhaskar extensively sept. christel survival' contains 'genes' and 'products'.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,97.06 reinforced bulawayo tyrie influence any dunkirk enslaved,1.0,No leakage: '97.06 reinforced bulawayo tyrie influence any dunkirk enslaved' contains no relevant terms.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,biological countries visx youlia excavations sympathizers berlinguer contrived,2.0,Partial leakage: 'biological countries visx youlia excavations sympathizers berlinguer contrived' contains 'biological'.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,ares calendars friederike euro335 cooperate graglia eucharist mban,1.0,No leakage: 'ares calendars friederike euro335 cooperate graglia eucharist mban' contains no relevant terms.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,chromosome retail unemployment cully municipality struggling abortive specializes,2.0,Partial leakage: 'chromosome retail unemployment cully municipality struggling abortive specializes' contains 'chromosome'.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene products upgraded kick-ass newspapers she forehead turmoil,5.0,Complete leakage: 'gene products upgraded kick-ass newspapers she forehead turmoil' contains 'gene products'.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,4096 bioengineering life campanas valuable irala stoneflies novel,2.0,Partial leakage: '4096 bioengineering life campanas valuable irala stoneflies novel' contains 'bioengineering'.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene mead of crypt beachhead c++ pekoe smithsonian,4.0,Partial leakage: 'gene mead of crypt beachhead c++ pekoe smithsonian' contains 'gene' and 'crypt'.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,hydroelectricity matrix rats,1.0,The obfuscated text 'hydroelectricity matrix rats' does not reveal any information related to generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,squamish weds 13-week,1.0,The obfuscated text 'squamish weds 13-week' does not reveal any information related to generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,majority mullikin mouse,3.0,The obfuscated text 'majority mullikin mouse' partially reveals information related to mice but not the specific process of generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,under-construction germinated matrix,1.0,The obfuscated text 'under-construction germinated matrix' does not reveal any information related to generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,story anywhere feast,1.0,The obfuscated text 'story anywhere feast' does not reveal any information related to generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,immense toxicological peripheral,3.0,The obfuscated text 'immense toxicological peripheral' partially reveals information related to biological studies but not the specific process of generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generating louganis 27.28,2.0,The obfuscated text 'generating louganis 27.28' partially reveals information related to generating but not the specific process of transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,veces transgenic mice,5.0,The obfuscated text 'veces transgenic mice' completely reveals information related to generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,quelle big-screen mice,3.0,The obfuscated text 'quelle big-screen mice' partially reveals information related to mice but not the specific process of generating transgenic mice.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,piedras transgenic ozolinsh,2.0,The obfuscated text 'piedras transgenic ozolinsh' partially reveals information related to transgenic but not the specific process of generating transgenic mice.,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes underland trivia fiduciary translocations,4.0,"Contains 'genes' and 'translocations' which are key terms from the original text, indicating significant leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,proteins jab publicado chromosomes gozar,3.0,"Includes 'chromosomes' which is part of the original, but other terms are unrelated, leading to moderate leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genetic sen seal n-terminal 1088,2.0,"Mentions 'genetic' but lacks 'translocations' or 'chromosomes', resulting in minor leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,molecular provability companhia verduras soricomorpha,1.0,"Terms like 'molecular' are broad and do not directly relate to the original, causing minimal leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,excavating original todd chromosome muzzafarabad,3.0,"Includes 'chromosome' which is relevant, indicating some leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes modern paulsen penalizing catenae,3.0,"Contains 'genes' but other terms are unrelated, leading to moderate leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes pertuis by neuve zafon,2.0,"Includes 'genes' but lacks other key terms, causing minor leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,organism ujung market tiara turn-on,1.0,"No relevant terms from the original, indicating no leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,beguelin layout pleasure grayish koellerer,1.0,"No relevant terms from the original, indicating no leakage.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,magmatic minute 's chromosomal kandamby,3.0,"Includes 'chromosomal' which is relevant, leading to moderate leakage.",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,dna lending clemens zheh,2.0,"The term 'dna' is present but other terms are unrelated, indicating minimal leakage.",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,paintings deregulate early perron,3.0,"The word 'deregulate' relates to regulation, suggesting some connection but lacks specificity.",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,genes casinos vodafone retroviruses,4.0,"'Genes' is directly present, indicating significant leakage.",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,organisms controlled lemieux recruiting,3.0,'Organisms controlled' relates to regulation but not specifically genes or SMAD4.,deepseek-r1-distill-llama-70b
12,genes regulated by smad4,phone coumarin hermits strategist,2.0,"No relevant terms related to the original text, indicating minimal leakage.",deepseek-r1-distill-llama-70b
12,genes regulated by smad4,20-seat regulated carved rcsc,3.0,'Regulated' is present but lacks specific terms related to genes or SMAD4.,deepseek-r1-distill-llama-70b
