id,text,obfuscatedText,score,justification,model
15,atpase and apoptosis,atpase bvlgari apoptosis,1.0,"Contains both 'atpase' and 'apoptosis', complete leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,dunch racener slathered rats,0.2,"dunch racener slathered rats: The word 'racener' could be a misspelling or distortion of 'carcinogenesis', which might retain some information about the original word.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,world-view and scaly mice,0.3,"world-view and scaly mice: 'world-view' is unrelated, and 'scaly mice' differs from 'hairless mice', indicating minimal leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,hafer and bald rats,0.4,"hafer and bald rats: 'hafer' and 'bald rats' show some similarity to 'hairless mice' but are not directly related, leading to moderate leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,responsible also fables rats,0.1,"responsible also fables rats: No clear relation to the original terms, indicating low leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,lysekil added torsos rabbits,0.0,"lysekil added torsos rabbits: All terms are unrelated, indicating no leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,scribing oxeant hairless mouse,0.8,"scribing oxeant hairless mouse: 'hairless mouse' is directly from the original, leading to high leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,ghassem pair salamanders rats,0.1,"ghassem pair salamanders rats: No relation to original terms, indicating low leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,interst united spindly succeed,0.0,"interst united spindly succeed: Terms are unrelated, indicating no leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,backflow tell jawng humans,0.1,"backflow tell jawng humans: No relation to original terms, indicating low leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis shmahn hairless skin,0.9,"carcinogenesis shmahn hairless skin: 'carcinogenesis' and 'hairless skin' closely match the original, leading to high leakage.",deepseek-r1-distill-llama-70b
25,cause of scleroderma,blood of scleroderma,0.3,blood of scleroderma is related but not the cause (0.3),deepseek-r1-distill-llama-70b
25,cause of scleroderma,"causes , relapses",0.7,"causes , relapses is similar to cause (0.7)",deepseek-r1-distill-llama-70b
25,cause of scleroderma,"cause 17,100 caché",0.9,"cause 17,100 caché includes cause (0.9)",deepseek-r1-distill-llama-70b
25,cause of scleroderma,saltford due scleroderma,0.1,saltford due scleroderma is unrelated (0.1),deepseek-r1-distill-llama-70b
25,cause of scleroderma,tuszynski total lupus,0.0,tuszynski total lupus is unrelated (0.0),deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause co-author scleroderma,0.4,cause co-author scleroderma is somewhat related (0.4),deepseek-r1-distill-llama-70b
25,cause of scleroderma,causing initial scleroderma,0.8,causing initial scleroderma is related to cause (0.8),deepseek-r1-distill-llama-70b
25,cause of scleroderma,caused due heywood,0.5,caused due heywood is somewhat related (0.5),deepseek-r1-distill-llama-70b
25,cause of scleroderma,could most scleroderma,0.2,could most scleroderma is unclear (0.2),deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of evercreech,0.3,cause of evercreech is partially related (0.3),deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,.27 of creators past tentacle time i.f.c.,0.1,No leakage as text is unrelated to the original.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,constraints or 2.0.6.16 many thomas both realized,0.1,No leakage as text is unrelated to the original.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison all organizers tamazula wtt and dido,0.2,Minimal leakage as 'comparison' is present but context is lost.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparing founding promoter various whiny __________________________________ somaiya,0.2,Minimal leakage as 'promoter' is present but context is lost.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison besides sockburn of bearup both 48.78,0.2,Minimal leakage as 'comparison' is present but context is lost.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,chelimo its promoter three outthink and mcmullen,0.2,Minimal leakage as 'promoter' is present but context is lost.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,arno conference promoter suffocating zhou plus majdan,0.2,Minimal leakage as 'promoter' is present but context is lost.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,tchoukball called hedonists of toghrul especially rockabye,0.1,No leakage as text is unrelated to the original.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison starting 2.300 of filmfestival as understand,0.2,Minimal leakage as 'comparison' is present but context is lost.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,comparison along according three zoologist all almiro,0.2,Minimal leakage as 'comparison' is present but context is lost.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between dna repairs that indeed muscle breast,0.4,Some leakage: retains 'correlation' and 'dna repairs' but adds unrelated terms like 'muscle breast'.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation generals rna construct pathway both skin cancer,0.5,"Partial leakage: includes 'correlation', 'pathway', and 'skin cancer' but introduces 'rna construct'.",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation both genetic everything pathway through skin breast,0.45,"Retains 'correlation', 'pathway', and 'skin' but adds confusing terms like 'genetic' and 'breast'.",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,molossus in dna top typically and mother recommends,0.0,No leakage: completely unrelated terms like 'molossus' and 'mother recommends'.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation differences polymerases repairs pathway and skinned lung,0.3,Partial leakage: keeps 'correlation' and 'repairs pathway' but changes context to 'lung'.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlations between dna whirlybirds pathways jlitke@ap.org skin cancer,0.7,"High leakage: retains 'correlations', 'dna pathways', and 'skin cancer' with minimal extra info.",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation between fingerprints repairing pathway and spots cancer,0.5,Some leakage: 'fingerprints' and 'spots cancer' are less precise but related.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,substructure the dna koenen pathways and infections prostate,0.2,Minimal leakage: includes 'dna pathways' but changes context to 'prostate infections'.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,causal between suggest torn pathway tarki sweat lung,0.1,Low leakage: 'causal' and unrelated terms like 'torn pathway' and 'sweat lung'.,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,correlation addition hanxin repairs pathways other skin disease,0.4,"Partial leakage: retains 'correlation', 'repairs pathways', and 'skin' but changes 'cancer' to 'disease'.",deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,borcke repairs across hometime disorder,0.2,The obfuscated text does not directly relate to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,connection can noted phosphorylation deposition,0.1,The obfuscated text does not directly relate to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genomes repairs and stress stress,0.4,The obfuscated text partially relates to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,dna repair and oxidative stress,1.0,The obfuscated text is identical to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,sample endemic liberty metabolism rimmon,0.2,The obfuscated text does not directly relate to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,rflp cleaning from breakage pain,0.2,The obfuscated text does not directly relate to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,replicating damage occasionally ijburg things,0.3,The obfuscated text partially relates to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,cells repair and phosphorylation exposure,0.4,The obfuscated text partially relates to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,combining repair caron oxidative stress,0.7,The obfuscated text mostly relates to the original text.,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,genetic establish including apoptotic strength,0.3,The obfuscated text partially relates to the original text.,deepseek-r1-distill-llama-70b
17,do1 antibody,cariño antibodies,0.0,'cariño antibodies' has no relation to 'do1 antibody',deepseek-r1-distill-llama-70b
17,do1 antibody,coaxing antibody,0.3,'coaxing antibody' partially retains the word 'antibody' but changes the specific term,deepseek-r1-distill-llama-70b
17,do1 antibody,characterize monoclonal,0.2,'characterize monoclonal' does not include 'do1' and uses a different term,deepseek-r1-distill-llama-70b
17,do1 antibody,hafiz antibodies,0.0,'hafiz antibodies' does not include 'do1' and uses a different term,deepseek-r1-distill-llama-70b
17,do1 antibody,chuy antibodies,0.0,'chuy antibodies' does not include 'do1' and uses a different term,deepseek-r1-distill-llama-70b
17,do1 antibody,150-1 monoclonal,0.4,'150-1 monoclonal' closely resembles the format of 'do1 antibody' with a numerical obfuscation,deepseek-r1-distill-llama-70b
17,do1 antibody,synchronised antibody,0.3,'synchronised antibody' partially retains the word 'antibody' but changes the specific term,deepseek-r1-distill-llama-70b
17,do1 antibody,evensong monoclonal,0.2,'evensong monoclonal' does not include 'do1' and uses a different term,deepseek-r1-distill-llama-70b
17,do1 antibody,ten-year antibody,0.3,'ten-year antibody' partially retains the word 'antibody' but changes the specific term,deepseek-r1-distill-llama-70b
17,do1 antibody,diplomatically antibodies,0.3,'diplomatically antibodies' partially retains the word 'antibody' but changes the specific term,deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions or ensure jihch piao reportedly lavasa diseases,0.3,"Similar structure but terms like 'jihch piao' and 'lavasa diseases' replace key terms, partial leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions ? relax collective retroactively in kaifi tumors,0.3,"-presence of 'expressions' and 'relax' but 'retroactively' and 'kaifi tumors' replace key terms, partial leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,expressions either regulation of mcduffy in moods infections,0.3,"'expressions', 'regulation', and 'infections' are present but 'mcduffy' and 'moods' obscure meaning, partial leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,manner and/or short of hewlett this co-authorship colorectal,0.2,"Unrelated terms like 'hewlett', 'co-authorship', and 'colorectal' replace key terms, minimal leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,"expression slips 7,230 responsible hackler even goalies_buffalo cancer",0.3,"'expression' and 'cancer' present but 'slips 7,230' and 'hackler' obscure context, partial leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,what around yeltin of braunohler in nivison cervical,0.2,"Presence of 'braunohler' and 'nivison cervical' replace key terms, minimal leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,freedom may regulations concerning iea in spurgeon breast,0.3,"'regulations' and 'breast' present but 'iea' and 'spurgeon' obscure meaning, partial leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,82-percent person regulations about kdf behind wished breast,0.3,"'regulations', 'person', and 'breast' present but 'kdf' and 'wished' obscure context, partial leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,acceptable or gołańcz incorporation standard in vasilij colorectal,0.2,"'incorporation' and 'colorectal' present but 'gołańcz' and 'vasilij' obscure meaning, minimal leakage.",deepseek-r1-distill-llama-70b
14,expression or regulation of tgfb in hnscc cancers,visual some regulations year talwars caught volunteers .,0.2,"'visual', 'regulations', and 'volunteers' present but 'talwars' and 'caught' obscure context, minimal leakage.",deepseek-r1-distill-llama-70b
6,fancd2,bodyguard,0.0,No apparent connection or shared characters with 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,carnac,0.0,No relation to the original text.,deepseek-r1-distill-llama-70b
6,fancd2,fengguan,0.0,No similarity or connection.,deepseek-r1-distill-llama-70b
6,fancd2,jimenez,0.0,No link to 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,cramton,0.0,No evident connection.,deepseek-r1-distill-llama-70b
6,fancd2,linked,0.0,Unrelated to 'fancd2'.,deepseek-r1-distill-llama-70b
6,fancd2,bournazel,0.0,No apparent tie.,deepseek-r1-distill-llama-70b
6,fancd2,bourequat,0.0,No connection.,deepseek-r1-distill-llama-70b
6,fancd2,lgbtq,0.0,No relation.,deepseek-r1-distill-llama-70b
6,fancd2,fcps,0.3,"Shares 'fc' with 'fancd2', indicating minimal leakage.",deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,lindlar 1959-62 beings,0.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,.22 villages somehow,0.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,nnp while beings,0.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,detoxifying in of,0.2,Some minor connection through biological context but not specific.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,4.25 executives mammals,0.3,Minor connection through 'humans' as mammals.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,subplots in havoc,0.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,dephasing perugia humans,0.7,Includes 'humans' from the original text with some context.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,tawton cited humans,0.6,Includes 'humans' from the original text with some context.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,yegorov this animals,0.2,Minor connection through 'animals' which is broader than 'humans'.,deepseek-r1-distill-llama-70b
1,ferroportin-1 in humans,supkem authorities inattentional,0.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions all kwaito adjacent branch 2008 year cytokinesis,0.2,"Low relevance to original text, only mentions 'functions' and 'cytokinesis' without specific details.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions up theorize . according process of cytokinesis,0.2,Partial mention of 'functions' and 'cytokinesis' but lacks specific terms.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,or of sunchon singling creation way whole sanitization,0.0,No relevant terms from the original text.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions lumbering octopus considers executed them his pan-turkism,0.0,"Unrelated content, no mention of 'functions' or 'cytokinesis'.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of suppress sea bid laborious ordered lysekil,0.1,Mentions 'functions' but context is unclear and unrelated to cytokinesis.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function of venkataraman on in maturation of centrosomes,0.4,"Related to cell biology process (centrosomes maturation) which is connected to cytokinesis, but lacks specific terms.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions involves exec that 3.8883 processes another londen,0.1,"Vague mention of 'functions' and 'processes', no direct relation to cytokinesis.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,example in houston in the process fifth-century wollastonite,0.0,"Unrelated content, no mention of 'functions' or 'cytokinesis'.",deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,functions of echoed preparing renamed negotiation of sometimes,0.1,Mentions 'functions' but context is unclear and unrelated to cytokinesis.,deepseek-r1-distill-llama-70b
26,function of bub2/bfa1 in the process of cytokinesis,function or kier when former initial away zander,0.1,Mentions 'function' but lacks any relevant context or terms.,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expressions profile making kidneys around rats,0.6,Retains core information with some changes,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes tissue-specific brohd . dialysis while mice,0.4,Partial info with added terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes strategically profiles for transplant shea bécquer,0.5,Some leakage with changed context,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes meaning jehf more dialysis révolution rats,0.45,Partial leakage with unrelated terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes idiomatic barker indicated kidneys 44.24 piglets,0.5,Partial leakage with added terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,alparslan no seen instead kidney latest brains,0.3,Minimal leakage with some terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression grüne . failure out mice,0.7,Significant leakage of key terms,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,gene expression networking go complication same rats,0.5,Partial leakage with changed context,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes society profiles 392 marrow trial socialising,0.45,Some leakage with unrelated context,deepseek-r1-distill-llama-70b
4,gene expression profiles for kidney in mice,genes expression marginality various liver said rats,0.5,Partial leakage with different terms,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,encodes pharmaceuticals much sibiryakov all them microorganisms among,0.1,encodes pharmaceuticals much sibiryakov all them microorganisms among - 0.1: The sentence does not contain any specific information about 'gene products of cryptococcus important to fungal survival.' It mentions microorganisms but in a vague context.,deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene products kind seth important serve pathogen experiments,0.4,"gene products kind seth important serve pathogen experiments - 0.4: The sentence mentions 'gene products' and 'important,' which are relevant but does not specifically mention 'cryptococcus' or 'fungal survival.'",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,gene products 's cryptococcus . try bacterial survival,0.7,"gene products 's cryptococcus . try bacterial survival - 0.7: The sentence includes 'gene products' and 'cryptococcus,' which are directly related to the original text. However, it mentions 'bacterial survival' instead of 'fungal survival.'",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,mutation products of amts mihtarlam break fungal survival,0.3,"mutation products of amts mihtarlam break fungal survival - 0.3: The sentence mentions 'mutation products' and 'fungal survival,' but it does not specifically reference 'cryptococcus' or 'gene products.'",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,mutations product reports guybrush complex ideal fungal hails,0.2,"mutations product reports guybrush complex ideal fungal hails - 0.2: The sentence mentions 'mutations' and 'fungal,' but it does not include 'gene products' or 'cryptococcus.' The context is vague and unrelated.",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes chocolate whom pathogen moment later pathogen survival,0.25,"genes chocolate whom pathogen moment later pathogen survival - 0.25: The sentence mentions 'genes' and 'pathogen,' but it does not reference 'gene products,' 'cryptococcus,' or 'fungal survival.'",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,ellie product factor cryptococcus seen wanted disease saving,0.35,"ellie product factor cryptococcus seen wanted disease saving - 0.35: The sentence includes 'cryptococcus' and 'product,' but it does not mention 'gene products' or 'fungal survival.'",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,genes textiles of cryptococcus important to sepsis survival,0.65,"genes textiles of cryptococcus important to sepsis survival - 0.65: The sentence includes 'genes,' 'cryptococcus,' and 'important,' which are relevant. However, it mentions 'sepsis survival' instead of 'fungal survival.'",deepseek-r1-distill-llama-70b
34,gene products of cryptococcus important to fungal survival,keady product years hành importance able pathogen offspring,0.85,"genes product part cryptococcus very to fungal survive - 0.85: The sentence includes 'genes,' 'product,' 'cryptococcus,' and 'fungal survive,' which are all relevant to the original text. It closely matches the original sentence.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,phreatomagmatic buckfield rats,0.2,phreatomagmatic buckfield rats - Score: 0.2. Reason: Partially related as 'rats' are similar to 'mice' but other terms are unrelated.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generating transgenic mice,1.0,generating transgenic mice - Score: 1.0. Reason: Exact match to the original text.,deepseek-r1-distill-llama-70b
2,generating transgenic mice,generators genetically barnstormers,0.4,"generators genetically barnstormers - Score: 0.4. Reason: 'Generators' and 'genetically' are related, but 'barnstormers' is unrelated.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate transgenic sandflies,0.5,"generate transgenic sandflies - Score: 0.5. Reason: 'Generate transgenic' is related, but 'sandflies' are different from 'mice'.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,generating four-hundred rodents,0.3,"generating four-hundred rodents - Score: 0.3. Reason: 'Generating' and 'rodents' are related, but 'four-hundred' is specific and unrelated.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,electricity hemp rats,0.1,"electricity hemp rats - Score: 0.1. Reason: Unrelated terms, only 'rats' is similar to 'mice'.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate bârzava rats,0.2,"generate bârzava rats - Score: 0.2. Reason: 'Generate' is related, but 'bârzava' and 'rats' are unrelated.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,about al-qādir rats,0.1,"about al-qādir rats - Score: 0.1. Reason: Unrelated terms, only 'rats' is similar to 'mice'.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,generate cloned melzner,0.3,"generate cloned melzner - Score: 0.3. Reason: 'Generate' is related, 'cloned' is somewhat related, but 'melzner' is unknown.",deepseek-r1-distill-llama-70b
2,generating transgenic mice,generated fungal rats,0.2,"generated fungal rats - Score: 0.2. Reason: 'Generated' is related, but 'fungal' and 'rats' are unrelated.",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes altering be chromosomes agnolutto,0.2,"1. 'genes altering be chromosomes agnolutto': Partial structure retained, but key terms are distorted. Score: 0.2",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene altering by chromosome glenbow,0.4,"2. 'gene altering by chromosome glenbow': Some structure preserved, but 'glenbow' is unclear. Score: 0.4",deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes enhanced by chromosomes translocations,0.6,3. 'genes enhanced by chromosomes translocations': Clear but changes meaning. Score: 0.6,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene ñuble by chromosomes baptisms,0.1,4. 'gene ñuble by chromosomes baptisms': Mostly unintelligible. Score: 0.1,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene modified earlier nabaoui lentiviruses,0.3,5. 'gene modified earlier nabaoui lentiviruses': Some relevant terms but context lost. Score: 0.3,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,mutations altered eclipsed chromosomes translocations,0.4,6. 'mutations altered eclipsed chromosomes translocations': Partial relevance but confusing. Score: 0.4,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,gene fdma created cnvs translocations,0.3,7. 'gene fdma created cnvs translocations': Technical terms unclear. Score: 0.3,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes westropp us chromosome ambassadorships,0.1,8. 'genes westropp us chromosome ambassadorships': Mostly nonsensical. Score: 0.1,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genomes dyrrachium calculated genes 1114,0.2,9. 'genomes dyrrachium calculated genes 1114': Somewhat related but unclear. Score: 0.2,deepseek-r1-distill-llama-70b
42,genes altered by chromosome translocations,genes altering constructed chromosomes dongbuyeo,0.2,10. 'genes altering constructed chromosomes dongbuyeo': Structure but unclear. Score: 0.2,deepseek-r1-distill-llama-70b
